name,brand,price,cpu,gpu,ram_gb,storage_gb,storage_type,display_inch,resolution,weight_kg,os,rating,review_count,url,scraped_at,source
"Acer ConceptD 5, mit 15.6 Zoll Display, Intel Core i7-13700H Prozessor, 16 GB RAM, 256 GB SSD, NVIDIA GeForce RTX 4050, Windows 11 Pro",Acer,1470.41,Intel Core i7-13700H,NVIDIA GeForce RTX 4050,16,256,SSD,15.6,1920x1080,2.56,Windows 11 Pro,4.5,338,,2026-06-15,synthetic
"Acer Nitro 5, mit 14.0 Zoll Display, Intel Core Ultra 5 125H Prozessor, 8 GB RAM, 1024 GB SSD, Intel Iris Xe Graphics, Windows 11 Home",Acer,1100.86,Intel Core Ultra 5 125H,Intel Iris Xe Graphics,8,1024,SSD,14.0,1920x1080,1.76,Windows 11 Home,4.1,487,,2026-06-15,synthetic
"Samsung Galaxy Book3 360, mit 15.6 Zoll Display, Intel Core i9-13900H Prozessor, 16 GB RAM, 512 GB SSD, AMD Radeon RX 7600M, Windows 11 Home",Samsung,1634.4,Intel Core i9-13900H,AMD Radeon RX 7600M,16,512,SSD,15.6,1920x1080,2.35,Windows 11 Home,5.0,212,,2026-06-15,synthetic
"Acer Nitro 5, mit 16.0 Zoll Display, Intel Core Ultra 7 155H Prozessor, 16 GB RAM, 512 GB SSD, NVIDIA GeForce RTX 4050, Windows 11 Home",Acer,1767.81,Intel Core Ultra 7 155H,NVIDIA GeForce RTX 4050,16,512,SSD,16.0,2560x1600,1.41,Windows 11 Home,4.2,165,,2026-06-15,synthetic
"Asus ZenBook 14, mit 14.0 Zoll Display, Intel Core Ultra 5 125H Prozessor, 16 GB RAM, 1024 GB SSD, Intel Iris Xe Graphics, Windows 11 Home",Asus,1267.3,Intel Core Ultra 5 125H,Intel Iris Xe Graphics,16,1024,SSD,14.0,1920x1080,2.26,Windows 11 Home,4.8,290,,2026-06-15,synthetic
"Acer Swift 3, mit 13.6 Zoll Display, Intel Core Ultra 5 125H Prozessor, 8 GB RAM, 1024 GB SSD, NVIDIA GeForce RTX 4050, Windows 11 Home",Acer,1244.57,Intel Core Ultra 5 125H,NVIDIA GeForce RTX 4050,8,1024,SSD,13.6,2560x1664,3.0,Windows 11 Home,4.9,432,,2026-06-15,synthetic
"Dell XPS 13, mit 13.3 Zoll Display, Intel Core i5-1235U Prozessor, 16 GB RAM, 1024 GB SSD, NVIDIA GeForce RTX 4060, Windows 11 Home",Dell,1549.13,Intel Core i5-1235U,NVIDIA GeForce RTX 4060,16,1024,SSD,13.3,1920x1080,1.94,Windows 11 Home,4.1,576,,2026-06-15,synthetic
"Dell Alienware m16, mit 17.3 Zoll Display, Intel Core i7-1355U Prozessor, 24 GB RAM, 256 GB SSD, NVIDIA GeForce RTX 4080, Windows 11 Home",Dell,2009.06,Intel Core i7-1355U,NVIDIA GeForce RTX 4080,24,256,SSD,17.3,1920x1080,2.44,Windows 11 Home,4.0,475,,2026-06-15,synthetic
"Lenovo ThinkPad X1 Carbon, mit 15.6 Zoll Display, AMD Ryzen 7 7745HX Prozessor, 16 GB RAM, 1024 GB SSD, NVIDIA GeForce RTX 4050, Linux",Lenovo,1580.1,AMD Ryzen 7 7745HX,NVIDIA GeForce RTX 4050,16,1024,SSD,15.6,1920x1080,2.34,Linux,4.6,6,,2026-06-15,synthetic
"Acer Swift 3, mit 14.0 Zoll Display, Intel Core i5-1235U Prozessor, 16 GB RAM, 1024 GB SSD, NVIDIA GeForce RTX 3060, Windows 11 Home",Acer,1355.78,Intel Core i5-1235U,NVIDIA GeForce RTX 3060,16,1024,SSD,14.0,1920x1080,2.71,Windows 11 Home,3.9,348,,2026-06-15,synthetic
"Samsung Galaxy Book3 Ultra, mit 15.6 Zoll Display, Intel Core i5-1235U Prozessor, 16 GB RAM, 128 GB SSD, Intel Iris Xe Graphics, Windows 11 Home",Samsung,1171.02,Intel Core i5-1235U,Intel Iris Xe Graphics,16,128,SSD,15.6,1920x1080,1.3,Windows 11 Home,4.5,73,,2026-06-15,synthetic
"HP ENVY 15, mit 14.0 Zoll Display, Intel Core Ultra 5 125H Prozessor, 16 GB RAM, 1024 GB SSD, NVIDIA GeForce RTX 4080, Windows 11 Home",HP,1852.5,Intel Core Ultra 5 125H,NVIDIA GeForce RTX 4080,16,1024,SSD,14.0,1920x1080,2.63,Windows 11 Home,4.7,333,,2026-06-15,synthetic
"Dell Alienware m16, mit 17.3 Zoll Display, Intel Core Ultra 7 155H Prozessor, 16 GB RAM, 512 GB SSD, NVIDIA GeForce RTX 3050, Windows 11 Home",Dell,1677.23,Intel Core Ultra 7 155H,NVIDIA GeForce RTX 3050,16,512,SSD,17.3,1920x1080,2.81,Windows 11 Home,4.4,549,,2026-06-15,synthetic
"Dell XPS 15, mit 13.6 Zoll Display, Intel Core i5-1335U Prozessor, 16 GB RAM, 256 GB SSD, NVIDIA GeForce RTX 3050, Linux",Dell,1187.51,Intel Core i5-1335U,NVIDIA GeForce RTX 3050,16,256,SSD,13.6,2560x1664,1.56,Linux,4.9,116,,2026-06-15,synthetic
"Acer Swift 3, mit 13.6 Zoll Display, Intel Core i7-1355U Prozessor, 24 GB RAM, 256 GB SSD, NVIDIA GeForce RTX 4060, Windows 11 Home",Acer,1587.39,Intel Core i7-1355U,NVIDIA GeForce RTX 4060,24,256,SSD,13.6,2560x1664,1.99,Windows 11 Home,4.3,760,,2026-06-15,synthetic
"Lenovo Yoga 7, mit 17.3 Zoll Display, AMD Ryzen 3 7320U Prozessor, 16 GB RAM, 1024 GB SSD, NVIDIA GeForce RTX 4060, Windows 11 Home",Lenovo,1336.89,AMD Ryzen 3 7320U,NVIDIA GeForce RTX 4060,16,1024,SSD,17.3,1920x1080,2.26,Windows 11 Home,4.6,566,,2026-06-15,synthetic
"Asus ProArt, mit 15.6 Zoll Display, Intel Core i7-13700H Prozessor, 16 GB RAM, 256 GB SSD, NVIDIA GeForce RTX 4070, Windows 11 Home",Asus,1878.55,Intel Core i7-13700H,NVIDIA GeForce RTX 4070,16,256,SSD,15.6,1920x1080,1.24,Windows 11 Home,4.1,175,,2026-06-15,synthetic
"Acer Nitro 5, mit 15.6 Zoll Display, Intel Core i7-13700H Prozessor, 32 GB RAM, 512 GB SSD, NVIDIA GeForce RTX 4050, Windows 11 Pro",Acer,1635.91,Intel Core i7-13700H,NVIDIA GeForce RTX 4050,32,512,SSD,15.6,1920x1080,1.27,Windows 11 Pro,3.9,329,,2026-06-15,synthetic
"HP EliteBook 840, mit 16.0 Zoll Display, Intel Core i9-13900H Prozessor, 64 GB RAM, 256 GB SSD, NVIDIA GeForce RTX 3050, Windows 11 Pro",HP,2319.61,Intel Core i9-13900H,NVIDIA GeForce RTX 3050,64,256,SSD,16.0,2560x1600,2.14,Windows 11 Pro,4.0,313,,2026-06-15,synthetic
"Dell Alienware m16, mit 15.6 Zoll Display, Intel Core i7-1355U Prozessor, 16 GB RAM, 2048 GB SSD, AMD Radeon RX 7600M, Linux",Dell,1835.69,Intel Core i7-1355U,AMD Radeon RX 7600M,16,2048,SSD,15.6,1920x1080,2.39,Linux,4.2,301,,2026-06-15,synthetic
"Apple MacBook Pro 16"", mit 13.6 Zoll Display, Apple M3 Prozessor, 32 GB RAM, 1024 GB SSD, Apple GPU (10-core), macOS",Apple,1837.4,Apple M3,Apple GPU (10-core),32,1024,SSD,13.6,2560x1664,2.46,macOS,3.9,30,,2026-06-15,synthetic
"HP EliteBook 840, mit 14.0 Zoll Display, Intel Core i5-1335U Prozessor, 16 GB RAM, 512 GB SSD, NVIDIA GeForce RTX 4050, Windows 11 Home",HP,1251.99,Intel Core i5-1335U,NVIDIA GeForce RTX 4050,16,512,SSD,14.0,1920x1080,2.7,Windows 11 Home,4.7,205,,2026-06-15,synthetic
"Apple MacBook Pro 14"", mit 16.0 Zoll Display, Apple M3 Max Prozessor, 16 GB RAM, 512 GB SSD, Apple GPU (18-core), macOS",Apple,1698.2,Apple M3 Max,Apple GPU (18-core),16,512,SSD,16.0,2560x1600,2.08,macOS,3.9,687,,2026-06-15,synthetic
"Acer ConceptD 5, mit 17.3 Zoll Display, AMD Ryzen 5 7530U Prozessor, 16 GB RAM, 512 GB SSD, NVIDIA GeForce RTX 4060, Windows 11 Home",Acer,1534.58,AMD Ryzen 5 7530U,NVIDIA GeForce RTX 4060,16,512,SSD,17.3,1920x1080,2.91,Windows 11 Home,3.9,750,,2026-06-15,synthetic
"Dell XPS 15, mit 16.0 Zoll Display, Intel Core Ultra 9 185H Prozessor, 64 GB RAM, 512 GB SSD, NVIDIA GeForce RTX 4050, Windows 11 Pro",Dell,2191.7,Intel Core Ultra 9 185H,NVIDIA GeForce RTX 4050,64,512,SSD,16.0,2560x1600,1.22,Windows 11 Pro,4.5,93,,2026-06-15,synthetic
"Dell XPS 15, mit 11.6 Zoll Display, AMD Ryzen 3 7320U Prozessor, 16 GB RAM, 512 GB SSD, Intel Iris Xe Graphics, Linux",Dell,906.99,AMD Ryzen 3 7320U,Intel Iris Xe Graphics,16,512,SSD,11.6,1366x768,1.84,Linux,4.9,429,,2026-06-15,synthetic
"Acer ConceptD 5, mit 16.0 Zoll Display, Intel Core i9-13900H Prozessor, 16 GB RAM, 512 GB SSD, NVIDIA GeForce RTX 4050, Windows 11 Pro",Acer,1579.2,Intel Core i9-13900H,NVIDIA GeForce RTX 4050,16,512,SSD,16.0,2560x1600,2.82,Windows 11 Pro,4.2,577,,2026-06-15,synthetic
"Apple MacBook Pro 16"", mit 15.6 Zoll Display, Apple M3 Prozessor, 64 GB RAM, 1024 GB SSD, Apple GPU (18-core), macOS",Apple,2059.32,Apple M3,Apple GPU (18-core),64,1024,SSD,15.6,1920x1080,1.19,macOS,4.6,299,,2026-06-15,synthetic
"Samsung Galaxy Book3 Ultra, mit 13.3 Zoll Display, Intel Core Ultra 5 125H Prozessor, 16 GB RAM, 2048 GB SSD, Intel UHD Graphics, Windows 11 Home",Samsung,1241.16,Intel Core Ultra 5 125H,Intel UHD Graphics,16,2048,SSD,13.3,1920x1080,2.28,Windows 11 Home,4.2,497,,2026-06-15,synthetic
"HP ProBook 450, mit 13.6 Zoll Display, Intel Core i7-1255U Prozessor, 24 GB RAM, 1024 GB SSD, NVIDIA GeForce RTX 4050, Windows 11 Home",HP,1584.83,Intel Core i7-1255U,NVIDIA GeForce RTX 4050,24,1024,SSD,13.6,2560x1664,2.24,Windows 11 Home,4.0,477,,2026-06-15,synthetic
"Lenovo ThinkPad X1 Carbon, mit 13.3 Zoll Display, AMD Ryzen 7 7735U Prozessor, 16 GB RAM, 256 GB SSD, AMD Radeon RX 7600M, Linux",Lenovo,1556.54,AMD Ryzen 7 7735U,AMD Radeon RX 7600M,16,256,SSD,13.3,1920x1080,2.08,Linux,4.7,192,,2026-06-15,synthetic
"Lenovo ThinkPad E14, mit 15.6 Zoll Display, AMD Ryzen 3 7320U Prozessor, 16 GB RAM, 512 GB SSD, AMD Radeon RX 7600M, Windows 11 Pro",Lenovo,1108.28,AMD Ryzen 3 7320U,AMD Radeon RX 7600M,16,512,SSD,15.6,1920x1080,1.12,Windows 11 Pro,4.5,848,,2026-06-15,synthetic
"Dell Alienware m16, mit 15.6 Zoll Display, AMD Ryzen 9 7945HX Prozessor, 32 GB RAM, 256 GB SSD, AMD Radeon RX 6600M, Windows 11 Home",Dell,1897.28,AMD Ryzen 9 7945HX,AMD Radeon RX 6600M,32,256,SSD,15.6,1920x1080,2.06,Windows 11 Home,4.8,819,,2026-06-15,synthetic
"Apple MacBook Pro 14"", mit 13.3 Zoll Display, Apple M3 Max Prozessor, 16 GB RAM, 1024 GB SSD, Apple GPU (10-core), macOS",Apple,1633.15,Apple M3 Max,Apple GPU (10-core),16,1024,SSD,13.3,1920x1080,2.78,macOS,4.9,496,,2026-06-15,synthetic
"HP ProBook 450, mit 14.0 Zoll Display, AMD Ryzen 3 7320U Prozessor, 4 GB RAM, 1024 GB SSD, AMD Radeon Graphics, Windows 11 Pro",HP,750.63,AMD Ryzen 3 7320U,AMD Radeon Graphics,4,1024,SSD,14.0,1920x1080,1.2,Windows 11 Pro,4.6,709,,2026-06-15,synthetic
"HP Omen 16, mit 11.6 Zoll Display, AMD Ryzen 7 7735U Prozessor, 32 GB RAM, 1024 GB SSD, Intel Iris Xe Graphics, Windows 11 Home",HP,1438.46,AMD Ryzen 7 7735U,Intel Iris Xe Graphics,32,1024,SSD,11.6,1366x768,1.35,Windows 11 Home,3.8,680,,2026-06-15,synthetic
"Dell XPS 15, mit 13.3 Zoll Display, Intel Core i5-1235U Prozessor, 4 GB RAM, 256 GB SSD, Intel Iris Xe Graphics, Windows 11 Home",Dell,954.03,Intel Core i5-1235U,Intel Iris Xe Graphics,4,256,SSD,13.3,1920x1080,3.02,Windows 11 Home,4.0,209,,2026-06-15,synthetic
"Lenovo Legion 5, mit 17.3 Zoll Display, Intel Core Ultra 7 155H Prozessor, 32 GB RAM, 1024 GB SSD, NVIDIA GeForce RTX 4080, Windows 11 Home",Lenovo,2192.81,Intel Core Ultra 7 155H,NVIDIA GeForce RTX 4080,32,1024,SSD,17.3,1920x1080,1.46,Windows 11 Home,4.5,106,,2026-06-15,synthetic
"Dell Inspiron 15, mit 15.6 Zoll Display, Intel Core Ultra 9 185H Prozessor, 16 GB RAM, 2048 GB SSD, NVIDIA GeForce RTX 4050, Linux",Dell,1834.27,Intel Core Ultra 9 185H,NVIDIA GeForce RTX 4050,16,2048,SSD,15.6,1920x1080,3.03,Linux,4.9,729,,2026-06-15,synthetic
"Asus ZenBook 14, mit 14.0 Zoll Display, Intel Core i7-1255U Prozessor, 64 GB RAM, 512 GB SSD, AMD Radeon Graphics, Windows 11 Pro",Asus,1762.46,Intel Core i7-1255U,AMD Radeon Graphics,64,512,SSD,14.0,1920x1080,1.84,Windows 11 Pro,4.7,326,,2026-06-15,synthetic
"Dell Latitude 5540, mit 13.3 Zoll Display, AMD Ryzen 5 7530U Prozessor, 4 GB RAM, 512 GB SSD, NVIDIA GeForce RTX 3060, Windows 11 Home",Dell,1260.66,AMD Ryzen 5 7530U,NVIDIA GeForce RTX 3060,4,512,SSD,13.3,1920x1080,1.78,Windows 11 Home,4.3,758,,2026-06-15,synthetic
"Apple MacBook Pro 16"", mit 13.6 Zoll Display, Apple M3 Max Prozessor, 16 GB RAM, 1024 GB SSD, Apple GPU (18-core), macOS",Apple,1928.89,Apple M3 Max,Apple GPU (18-core),16,1024,SSD,13.6,2560x1664,2.87,macOS,4.9,826,,2026-06-15,synthetic
"HP EliteBook 840, mit 15.6 Zoll Display, AMD Ryzen 9 7945HX Prozessor, 16 GB RAM, 512 GB SSD, NVIDIA GeForce RTX 3060, Windows 11 Home",HP,1761.48,AMD Ryzen 9 7945HX,NVIDIA GeForce RTX 3060,16,512,SSD,15.6,1920x1080,1.23,Windows 11 Home,4.3,609,,2026-06-15,synthetic
"Samsung Galaxy Book3 360, mit 16.0 Zoll Display, Intel Core i5-1335U Prozessor, 16 GB RAM, 512 GB SSD, NVIDIA GeForce RTX 4050, Ohne OS",Samsung,1411.75,Intel Core i5-1335U,NVIDIA GeForce RTX 4050,16,512,SSD,16.0,2560x1600,1.18,Ohne OS,4.8,747,,2026-06-15,synthetic
"Acer Swift 3, mit 16.0 Zoll Display, Intel Core Ultra 7 155H Prozessor, 24 GB RAM, 2048 GB SSD, AMD Radeon RX 6600M, Windows 11 Home",Acer,1606.78,Intel Core Ultra 7 155H,AMD Radeon RX 6600M,24,2048,SSD,16.0,2560x1600,2.08,Windows 11 Home,4.0,470,,2026-06-15,synthetic
"Dell Latitude 5540, mit 11.6 Zoll Display, Intel Core i7-1355U Prozessor, 8 GB RAM, 256 GB SSD, NVIDIA GeForce RTX 3050, Windows 11 Home",Dell,1181.57,Intel Core i7-1355U,NVIDIA GeForce RTX 3050,8,256,SSD,11.6,1366x768,3.14,Windows 11 Home,4.3,700,,2026-06-15,synthetic
"Asus ROG Zephyrus G14, mit 14.0 Zoll Display, Intel Core i5-1335U Prozessor, 24 GB RAM, 1024 GB SSD, AMD Radeon RX 7600M, Windows 11 Pro",Asus,1562.76,Intel Core i5-1335U,AMD Radeon RX 7600M,24,1024,SSD,14.0,1920x1080,1.58,Windows 11 Pro,4.4,521,,2026-06-15,synthetic
"Apple MacBook Pro 14"", mit 15.6 Zoll Display, Apple M3 Max Prozessor, 64 GB RAM, 128 GB SSD, Apple GPU (10-core), macOS",Apple,2441.64,Apple M3 Max,Apple GPU (10-core),64,128,SSD,15.6,1920x1080,2.92,macOS,3.9,465,,2026-06-15,synthetic
"Dell Inspiron 15, mit 13.6 Zoll Display, Intel Core i5-1235U Prozessor, 32 GB RAM, 256 GB SSD, AMD Radeon Graphics, Windows 11 Home",Dell,1253.22,Intel Core i5-1235U,AMD Radeon Graphics,32,256,SSD,13.6,2560x1664,2.03,Windows 11 Home,4.0,737,,2026-06-15,synthetic
"Lenovo IdeaPad 5, mit 16.0 Zoll Display, AMD Ryzen 9 7945HX Prozessor, 16 GB RAM, 256 GB SSD, AMD Radeon RX 7600M, Windows 11 Home",Lenovo,1831.06,AMD Ryzen 9 7945HX,AMD Radeon RX 7600M,16,256,SSD,16.0,2560x1600,2.04,Windows 11 Home,5.0,636,,2026-06-15,synthetic
"HP EliteBook 840, mit 11.6 Zoll Display, Intel Core i3-1215U Prozessor, 32 GB RAM, 512 GB SSD, AMD Radeon RX 6600M, Windows 11 Home",HP,1264.81,Intel Core i3-1215U,AMD Radeon RX 6600M,32,512,SSD,11.6,1366x768,2.66,Windows 11 Home,4.6,394,,2026-06-15,synthetic
"LG gram 14, mit 13.3 Zoll Display, AMD Ryzen 5 7530U Prozessor, 8 GB RAM, 512 GB SSD, Intel UHD Graphics, Windows 11 Pro",LG,907.69,AMD Ryzen 5 7530U,Intel UHD Graphics,8,512,SSD,13.3,1920x1080,2.99,Windows 11 Pro,3.9,317,,2026-06-15,synthetic
"Lenovo ThinkPad X1 Carbon, mit 16.0 Zoll Display, Intel Core i5-1235U Prozessor, 16 GB RAM, 512 GB SSD, NVIDIA GeForce RTX 4070, Windows 11 Pro",Lenovo,1687.16,Intel Core i5-1235U,NVIDIA GeForce RTX 4070,16,512,SSD,16.0,2560x1600,1.51,Windows 11 Pro,4.6,607,,2026-06-15,synthetic
"HP ENVY 15, mit 14.0 Zoll Display, AMD Ryzen 3 7320U Prozessor, 16 GB RAM, 512 GB SSD, AMD Radeon RX 6600M, Windows 11 Home",HP,1040.51,AMD Ryzen 3 7320U,AMD Radeon RX 6600M,16,512,SSD,14.0,1920x1080,1.67,Windows 11 Home,4.4,788,,2026-06-15,synthetic
"HP Omen 16, mit 17.3 Zoll Display, Intel Core i9-13900H Prozessor, 64 GB RAM, 256 GB SSD, AMD Radeon RX 7600M, Windows 11 Home",HP,2252.27,Intel Core i9-13900H,AMD Radeon RX 7600M,64,256,SSD,17.3,1920x1080,1.39,Windows 11 Home,4.1,309,,2026-06-15,synthetic
"HP ENVY 15, mit 17.3 Zoll Display, Intel Core i7-1255U Prozessor, 8 GB RAM, 1024 GB SSD, AMD Radeon RX 6600M, Windows 11 Home",HP,1446.11,Intel Core i7-1255U,AMD Radeon RX 6600M,8,1024,SSD,17.3,1920x1080,1.88,Windows 11 Home,4.2,83,,2026-06-15,synthetic
"HP ProBook 450, mit 13.6 Zoll Display, AMD Ryzen 3 7320U Prozessor, 8 GB RAM, 512 GB SSD, NVIDIA GeForce RTX 3050, Windows 11 Home",HP,956.32,AMD Ryzen 3 7320U,NVIDIA GeForce RTX 3050,8,512,SSD,13.6,2560x1664,2.93,Windows 11 Home,4.6,533,,2026-06-15,synthetic
"HP ENVY 15, mit 15.6 Zoll Display, Intel Core Ultra 7 155H Prozessor, 32 GB RAM, 256 GB SSD, AMD Radeon RX 6600M, Linux",HP,1869.63,Intel Core Ultra 7 155H,AMD Radeon RX 6600M,32,256,SSD,15.6,1920x1080,1.74,Linux,4.0,159,,2026-06-15,synthetic
"Dell XPS 15, mit 17.3 Zoll Display, Intel Core i9-13900H Prozessor, 16 GB RAM, 256 GB SSD, AMD Radeon RX 6600M, Windows 11 Home",Dell,1556.24,Intel Core i9-13900H,AMD Radeon RX 6600M,16,256,SSD,17.3,1920x1080,2.28,Windows 11 Home,4.3,121,,2026-06-15,synthetic
"HP ENVY 15, mit 11.6 Zoll Display, AMD Ryzen 7 7745HX Prozessor, 16 GB RAM, 512 GB SSD, AMD Radeon RX 7600M, Windows 11 Home",HP,1652.41,AMD Ryzen 7 7745HX,AMD Radeon RX 7600M,16,512,SSD,11.6,1366x768,1.36,Windows 11 Home,4.1,34,,2026-06-15,synthetic
"HP Spectre x360, mit 15.6 Zoll Display, Intel Core i7-13700H Prozessor, 16 GB RAM, 128 GB SSD, NVIDIA GeForce RTX 3050, Ohne OS",HP,1571.65,Intel Core i7-13700H,NVIDIA GeForce RTX 3050,16,128,SSD,15.6,1920x1080,1.62,Ohne OS,4.2,70,,2026-06-15,synthetic
"Acer Nitro 5, mit 13.3 Zoll Display, AMD Ryzen 5 7535HS Prozessor, 16 GB RAM, 512 GB SSD, AMD Radeon Graphics, Windows 11 Home",Acer,1006.73,AMD Ryzen 5 7535HS,AMD Radeon Graphics,16,512,SSD,13.3,1920x1080,2.1,Windows 11 Home,4.8,798,,2026-06-15,synthetic
"Microsoft Surface Laptop 5, mit 14.0 Zoll Display, Intel Core i7-1255U Prozessor, 24 GB RAM, 512 GB SSD, NVIDIA GeForce RTX 4050, Windows 11 Home",Microsoft,1627.13,Intel Core i7-1255U,NVIDIA GeForce RTX 4050,24,512,SSD,14.0,1920x1080,3.05,Windows 11 Home,4.1,114,,2026-06-15,synthetic
"HP ENVY 15, mit 16.0 Zoll Display, Intel Core Ultra 7 155H Prozessor, 16 GB RAM, 2048 GB SSD, NVIDIA GeForce RTX 3050, Windows 11 Home",HP,1735.88,Intel Core Ultra 7 155H,NVIDIA GeForce RTX 3050,16,2048,SSD,16.0,2560x1600,2.16,Windows 11 Home,4.4,257,,2026-06-15,synthetic
"MSI Stealth 16, mit 17.3 Zoll Display, AMD Ryzen 9 7945HX Prozessor, 8 GB RAM, 2048 GB SSD, NVIDIA GeForce RTX 4080, Windows 11 Pro",MSI,2033.49,AMD Ryzen 9 7945HX,NVIDIA GeForce RTX 4080,8,2048,SSD,17.3,1920x1080,0.98,Windows 11 Pro,4.7,823,,2026-06-15,synthetic
"Apple MacBook Air 15"", mit 14.2 Zoll Display, Apple M3 Prozessor, 16 GB RAM, 2048 GB SSD, Apple GPU (18-core), macOS",Apple,1861.12,Apple M3,Apple GPU (18-core),16,2048,SSD,14.2,3024x1964,2.98,macOS,4.6,552,,2026-06-15,synthetic
"Dell Latitude 5540, mit 15.6 Zoll Display, Intel Core Ultra 7 155H Prozessor, 32 GB RAM, 256 GB SSD, NVIDIA GeForce RTX 4070, Windows 11 Home",Dell,2124.32,Intel Core Ultra 7 155H,NVIDIA GeForce RTX 4070,32,256,SSD,15.6,1920x1080,2.88,Windows 11 Home,4.0,454,,2026-06-15,synthetic
"Apple MacBook Pro 16"", mit 15.6 Zoll Display, Apple M2 Prozessor, 32 GB RAM, 1024 GB SSD, Apple GPU (18-core), macOS",Apple,1926.78,Apple M2,Apple GPU (18-core),32,1024,SSD,15.6,1920x1080,1.98,macOS,4.3,345,,2026-06-15,synthetic
"Apple MacBook Air 13"", mit 16.0 Zoll Display, Apple M3 Prozessor, 16 GB RAM, 512 GB SSD, Apple GPU (10-core), macOS",Apple,1644.98,Apple M3,Apple GPU (10-core),16,512,SSD,16.0,2560x1600,2.6,macOS,4.3,33,,2026-06-15,synthetic
"Lenovo ThinkPad E14, mit 13.3 Zoll Display, Intel Core i7-1355U Prozessor, 24 GB RAM, 256 GB SSD, NVIDIA GeForce RTX 3050, Windows 11 Home",Lenovo,1599.45,Intel Core i7-1355U,NVIDIA GeForce RTX 3050,24,256,SSD,13.3,1920x1080,1.15,Windows 11 Home,4.1,735,,2026-06-15,synthetic
"Acer Predator Helios 16, mit 15.6 Zoll Display, AMD Ryzen 7 7745HX Prozessor, 16 GB RAM, 256 GB SSD, AMD Radeon RX 7600M, Linux",Acer,1454.75,AMD Ryzen 7 7745HX,AMD Radeon RX 7600M,16,256,SSD,15.6,1920x1080,2.74,Linux,4.0,429,,2026-06-15,synthetic
"Microsoft Surface Laptop Studio 2, mit 14.0 Zoll Display, Intel Core Ultra 5 125H Prozessor, 32 GB RAM, 512 GB SSD, Intel UHD Graphics, Linux",Microsoft,1481.25,Intel Core Ultra 5 125H,Intel UHD Graphics,32,512,SSD,14.0,1920x1080,2.99,Linux,5.0,208,,2026-06-15,synthetic
"Lenovo Yoga 7, mit 13.3 Zoll Display, AMD Ryzen 7 7735U Prozessor, 16 GB RAM, 512 GB SSD, AMD Radeon RX 6600M, Windows 11 Home",Lenovo,1564.42,AMD Ryzen 7 7735U,AMD Radeon RX 6600M,16,512,SSD,13.3,1920x1080,0.93,Windows 11 Home,4.4,796,,2026-06-15,synthetic
"Dell Alienware m16, mit 17.3 Zoll Display, Intel Core i9-13900H Prozessor, 32 GB RAM, 256 GB SSD, NVIDIA GeForce RTX 4060, Linux",Dell,1856.48,Intel Core i9-13900H,NVIDIA GeForce RTX 4060,32,256,SSD,17.3,1920x1080,2.04,Linux,4.0,216,,2026-06-15,synthetic
"Apple MacBook Air 15"", mit 14.2 Zoll Display, Apple M3 Pro Prozessor, 16 GB RAM, 256 GB SSD, Apple GPU (10-core), macOS",Apple,1573.19,Apple M3 Pro,Apple GPU (10-core),16,256,SSD,14.2,3024x1964,3.15,macOS,4.1,466,,2026-06-15,synthetic
"Acer ConceptD 5, mit 16.0 Zoll Display, Intel Core i5-1335U Prozessor, 32 GB RAM, 2048 GB SSD, Intel UHD Graphics, Windows 11 Home",Acer,1408.53,Intel Core i5-1335U,Intel UHD Graphics,32,2048,SSD,16.0,2560x1600,2.48,Windows 11 Home,4.7,730,,2026-06-15,synthetic
"HP ENVY 15, mit 11.6 Zoll Display, Intel Core i5-1235U Prozessor, 8 GB RAM, 1024 GB SSD, Intel UHD Graphics, Windows 11 Home",HP,968.59,Intel Core i5-1235U,Intel UHD Graphics,8,1024,SSD,11.6,1366x768,0.91,Windows 11 Home,4.4,395,,2026-06-15,synthetic
"Acer Nitro 5, mit 15.6 Zoll Display, Intel Core i5-1235U Prozessor, 8 GB RAM, 512 GB SSD, AMD Radeon RX 6600M, Windows 11 Home",Acer,1189.54,Intel Core i5-1235U,AMD Radeon RX 6600M,8,512,SSD,15.6,1920x1080,2.92,Windows 11 Home,4.0,329,,2026-06-15,synthetic
"HP Omen 16, mit 15.6 Zoll Display, Intel Core i5-1235U Prozessor, 64 GB RAM, 256 GB SSD, AMD Radeon Graphics, Windows 11 Home",HP,1760.01,Intel Core i5-1235U,AMD Radeon Graphics,64,256,SSD,15.6,1920x1080,3.03,Windows 11 Home,4.1,274,,2026-06-15,synthetic
"Samsung Galaxy Book3 360, mit 13.6 Zoll Display, AMD Ryzen 3 7320U Prozessor, 16 GB RAM, 2048 GB SSD, NVIDIA GeForce RTX 4060, Linux",Samsung,1281.13,AMD Ryzen 3 7320U,NVIDIA GeForce RTX 4060,16,2048,SSD,13.6,2560x1664,2.18,Linux,4.9,656,,2026-06-15,synthetic
"Lenovo Yoga 7, mit 15.6 Zoll Display, Intel Core i7-13700H Prozessor, 16 GB RAM, 512 GB SSD, NVIDIA GeForce RTX 3050, Windows 11 Home",Lenovo,1424.21,Intel Core i7-13700H,NVIDIA GeForce RTX 3050,16,512,SSD,15.6,1920x1080,3.19,Windows 11 Home,4.9,46,,2026-06-15,synthetic
